EMPRESA (SIGLA),MES,AEROPORTO DE ORIGEM (UF),AEROPORTO DE DESTINO (REGIAO),ORDER
TAM,3,SP,,8378
TAM,3,SP,,184316
TAM,3,SP,,150480
TAM,3,SP,,9485
TAM,3,SP,,7935
TAM,3,SP,,190440
TAM,3,SP,,7433
TAM,3,SP,,133794
TAM,3,SP,,6460
TAM,3,SP,,14640
TAM,3,SP,,36791
TAM,3,SP,,961220
TAM,3,SP,,100562
TAM,3,SP,SUDESTE,4530
TAM,3,SP,NORDESTE,1705
TAM,3,SP,NORDESTE,76725
TAM,3,SP,NORTE,2461
TAM,3,SP,NORTE,152582
TAM,3,SP,CENTRO-OESTE,855
TAM,3,SP,CENTRO-OESTE,96615
TAM,3,SP,SUDESTE,62125
TAM,3,SP,CENTRO-OESTE,58048
TAM,3,SP,SUL,54927
TAM,3,SP,CENTRO-OESTE,69160
TAM,3,SP,NORTE,5394
TAM,3,SP,NORTE,277791
TAM,3,SP,SUL,845
TAM,3,SP,SUL,109850
TAM,3,SP,SUL,65920
TAM,3,SP,NORDESTE,2347
TAM,3,SP,NORDESTE,361438
TAM,3,SP,SUDESTE,337
TAM,3,SP,SUDESTE,1348
TAM,3,SP,SUDESTE,44821
TAM,3,SP,CENTRO-OESTE,68765
TAM,3,SP,SUDESTE,0
TAM,3,SP,NORDESTE,29664
TAM,3,SP,NORDESTE,3988
TAM,3,SP,NORDESTE,43868
TAM,3,SP,SUL,637
TAM,3,SP,NORDESTE,2190
TAM,3,SP,NORDESTE,151110
TAM,3,SP,SUL,476
TAM,3,SP,SUL,19992
TAM,3,SP,SUL,20905
TAM,3,SP,NORDESTE,205440
TAM,3,SP,SUL,19404
TAM,3,SP,SUL,3464
TAM,3,SP,SUL,187056
TAM,3,SP,NORTE,64900
TAM,3,SP,NORDESTE,1096
TAM,3,SP,NORDESTE,73432
TAM,3,SP,NORTE,4948
TAM,3,SP,NORTE,51954
TAM,3,SP,NORTE,65496
TAM,3,SP,NORDESTE,6303
TAM,3,SP,NORDESTE,313049
TAM,3,SP,SUDESTE,343
TAM,3,SP,SUDESTE,37730
TAM,3,SP,NORDESTE,2296
TAM,3,SP,NORDESTE,254856
TAM,3,SP,NORDESTE,2331
TAM,3,SP,NORDESTE,158508
TAM,3,SP,SUDESTE,196
TAM,3,SP,SUDESTE,8820
TAM,3,SP,NORDESTE,1452
TAM,3,SP,NORDESTE,371712
TAM,3,SP,NORDESTE,52000
TAM,3,SP,SUDESTE,22596
TAM,3,SP,SUDESTE,61236
TAM,3,SP,,5228
TAM,3,SP,,279698
TAM,3,SP,SUDESTE,2497
TAM,3,SP,,1137
TAM,3,SP,,95392
TAM,3,SP,,18490
TAM,3,SP,,26279
TAM,3,SP,,597777
TAM,3,SP,,21229
TAM,3,SP,,9114
TAM,3,SP,,432525
TAM,3,BA,SUDESTE,29664
TAM,3,BA,SUDESTE,29072
TAM,3,MA,CENTRO-OESTE,25322
TAM,3,MA,SUDESTE,1612
TAM,3,MA,SUDESTE,47856
TAM,3,MA,NORDESTE,8730
TAM,3,SC,NORDESTE,2329
TAM,3,SC,CENTRO-OESTE,1429
TAM,3,SC,SUDESTE,874
TAM,3,SC,SUDESTE,637
TAM,3,SC,NORDESTE,2723
TAM,3,SC,SUDESTE,14053
TAM,3,SC,NORDESTE,
TAM,3,SC,NORDESTE,2707
TAM,3,PB,CENTRO-OESTE,41112
TAM,3,PB,SUDESTE,2190
TAM,3,PB,SUDESTE,153300
TAM,3,SC,SUDESTE,18050
TAM,3,SP,CENTRO-OESTE,29526
TAM,3,SP,SUDESTE,83
TAM,3,SP,SUDESTE,83
TAM,3,PR,SUDESTE,19992
TAM,3,PR,SUL,467
TAM,3,PR,SUDESTE,18778
TAM,3,PA,CENTRO-OESTE,22325
TAM,3,PA,NORDESTE,187
TAM,3,PR,SUDESTE,20905
TAM,3,AL,CENTRO-OESTE,68678
TAM,3,AL,SUDESTE,207360
TAM,3,AL,SUL,8346
TAM,3,AL,SUDESTE,5844
TAM,3,AP,NORTE,6909
TAM,3,AP,CENTRO-OESTE,37884
TAM,3,SC,SUDESTE,708
TAM,3,SC,SUDESTE,19845
TAM,3,SC,SUDESTE,414
TAM,3,SC,SUDESTE,33534
TAM,3,RS,CENTRO-OESTE,101115
TAM,3,RS,SUL,23496
TAM,3,RS,SUL,363
TAM,3,RS,SUDESTE,866
TAM,3,RS,SUDESTE,187922
TAM,3,RS,NORDESTE,8346
TAM,3,RS,SUDESTE,70560
TAM,3,RS,SUDESTE,1676
TAM,3,RS,SUDESTE,135756
TAM,3,RS,SUDESTE,960
TAM,3,TO,SUDESTE,64900
TAM,3,BA,CENTRO-OESTE,23675
TAM,3,BA,SUDESTE,26961
TAM,3,BA,CENTRO-OESTE,4324
TAM,3,BA,SUDESTE,1096
TAM,3,BA,SUDESTE,74528
TAM,3,BA,SUDESTE,8992
TAM,3,BA,SUDESTE,3576
TAM,3,RO,CENTRO-OESTE,45816
TAM,3,RO,SUDESTE,2474
TAM,3,RO,SUDESTE,54428
TAM,3,RO,NORTE,457
TAM,3,RO,SUDESTE,2252
TAM,3,AC,CENTRO-OESTE,2264
TAM,3,AC,CENTRO-OESTE,47544
TAM,3,AC,SUDESTE,2729
TAM,3,AC,SUDESTE,62767
TAM,3,AC,NORTE,457
TAM,3,AC,SUDESTE,2516
TAM,3,PE,,7307
TAM,3,PE,,76406
TAM,3,PE,,62269
TAM,3,PE,,173204
TAM,3,PE,,106379
TAM,3,PE,CENTRO-OESTE,1654
TAM,3,PE,CENTRO-OESTE,77738
TAM,3,PE,SUL,2839
TAM,3,PE,NORDESTE,627
TAM,3,PE,NORDESTE,27588
TAM,3,PE,SUDESTE,2101
TAM,3,PE,SUDESTE,319352
TAM,3,PE,SUDESTE,2129
TAM,3,PE,,4627
TAM,3,RJ,CENTRO-OESTE,158688
TAM,3,RJ,SUDESTE,375
TAM,3,RJ,SUDESTE,26250
TAM,3,RJ,SUL,43264
TAM,3,RJ,SUL,7116
TAM,3,RJ,SUL,757
TAM,3,RJ,CENTRO-OESTE,5658
TAM,3,RJ,SUDESTE,39102
TAM,3,RJ,SUL,69440
TAM,3,RJ,SUDESTE,168360
TAM,3,RJ,NORDESTE,75888
TAM,3,RJ,SUDESTE,25916
TAM,3,RJ,SUDESTE,501
TAM,3,SP,SUDESTE,21000
TAM,3,RN,CENTRO-OESTE,42504
TAM,3,RN,NORDESTE,415
TAM,3,RN,NORDESTE,8715
TAM,3,RN,SUDESTE,41500
TAM,3,RN,SUDESTE,259448
TAM,3,RN,NORDESTE,267
TAM,3,MA,CENTRO-OESTE,1531
TAM,3,MA,CENTRO-OESTE,71957
TAM,3,MA,NORDESTE,29115
TAM,3,MA,SUDESTE,158508
TAM,3,MA,NORDESTE,8730
TAM,3,MA,NORTE,626
TAM,3,MA,NORDESTE,1201
TAM,3,MA,NORDESTE,0
TAM,3,PA,CENTRO-OESTE,36806
TAM,3,SP,CENTRO-OESTE,1746
TAM,3,SP,CENTRO-OESTE,189441
TAM,3,SP,SUDESTE,95892
TAM,3,SP,CENTRO-OESTE,40365
TAM,3,SP,CENTRO-OESTE,5496
TAM,3,SP,SUL,59249
TAM,3,SP,CENTRO-OESTE,61134
TAM,3,SP,SUL,20525
TAM,3,SP,SUL,48312
TAM,3,SP,NORDESTE,130515
TAM,3,SP,SUDESTE,360
TAM,3,SP,SUDESTE,720
TAM,3,SP,CENTRO-OESTE,
TAM,3,SP,CENTRO-OESTE,86310
TAM,3,SP,SUDESTE,56
TAM,3,SP,NORDESTE,29072
TAM,3,SP,SUL,3055
TAM,3,SP,SUL,14053
TAM,3,SP,SUL,18050
TAM,3,SP,SUL,18778
TAM,3,SP,NORDESTE,3896
TAM,3,SP,SUL,33948
TAM,3,SP,SUL,838
TAM,3,SP,SUL,135756
TAM,3,SP,NORDESTE,8992
TAM,3,SP,SUDESTE,366
TAM,3,SP,SUDESTE,169458
TAM,3,SP,SUDESTE,20700
TAM,3,SP,SUDESTE,38732
TAM,3,SP,NORDESTE,121360
TAM,3,SP,SUDESTE,22632
TAM,3,SP,SUDESTE,74844
TAM,3,SP,SUDESTE,932
TAM,3,SP,SUDESTE,233
TAM,3,SP,SUDESTE,9240
TAM,3,SP,NORDESTE,3576
TAM,3,SP,SUDESTE,421
TAM,3,SP,SUDESTE,37890
TAM,3,BA,,133414
TAM,3,BA,,42796
TAM,3,BA,CENTRO-OESTE,70525
TAM,3,BA,NORDESTE,43688
TAM,3,BA,SUDESTE,1218
TAM,3,BA,SUDESTE,1452
TAM,3,BA,SUDESTE,2904
TAM,3,BA,SUDESTE,368808
TAM,3,BA,SUDESTE,1458
TAM,3,BA,NORDESTE,468
TAM,3,BA,NORDESTE,401
TAM,3,BA,SUDESTE,75888
TAM,3,BA,SUDESTE,2960
TAM,3,BA,SUDESTE,118400
TAM,3,BA,NORDESTE,0
TAM,3,PI,CENTRO-OESTE,63552
TAM,3,PI,NORDESTE,497
TAM,3,PI,NORDESTE,21868
TAM,3,PI,SUDESTE,1974
TAM,3,PI,SUDESTE,52000
TAM,3,MG,SUDESTE,22596
TAM,3,MG,SUDESTE,255
TAM,3,MG,SUDESTE,22080
TAM,3,ES,CENTRO-OESTE,943
TAM,3,ES,CENTRO-OESTE,42435
TAM,3,ES,SUDESTE,417
TAM,3,ES,SUDESTE,62694
TAM,3,ES,SUDESTE,25498
TAM,3,ES,SUDESTE,74844
TAM,3,,,22910
TAM,3,,SUDESTE,11736
TAM,3,,SUDESTE,7842
TAM,3,,SUDESTE,2614
TAM,3,,SUDESTE,300610
TAM,3,,,40543
TAM,3,SP,SUDESTE,681
TAM,3,SP,SUDESTE,233
TAM,3,,SUDESTE,95392
TAM,3,,SUDESTE,18490
TAM,3, LIMA METROPOLITAN AREA, BUENOS AIRES PROVINCE,724341
TAM,3, LIMA METROPOLITAN AREA,SP,621210
TAM,3, MALDONADO,SP,21424
TAM,3, MONTEVIDEO,RJ,76169
TAM,3, MONTEVIDEO,SP,8008
TAM,3, MONTEVIDEO,SP,390262
TAM,3, MONTEVIDEO,,46554
TAM,3, BALI,,92544
TAM,4,,,4563
TAM,4,,SUDESTE,9798
TAM,4, ENGLAND,,3827
TAM,4, ENGLAND,SP,
TAM,4, ENGLAND,SP,306348
TAM,4,,SUDESTE,5308
TAM,4, MASSACHUSETTS,SP,59703
TAM,4, NEW YORK,SP,68777
TAM,4, NEW YORK,SP,68871
TAM,4, FLORIDA,SP,74738
TAM,4, FLORIDA,SP,284859
TAM,4,,SUDESTE,8765
TAM,4,,,1422
TAM,4,,SUDESTE,9405
TAM,4,,SUDESTE,7935
TAM,4,,SUDESTE,7433
TAM,4, BUENOS AIRES PROVINCE,SP,9258
TAM,4,SE,SUDESTE,10230
TAM,4,SE,NORDESTE,486
TAM,4,PA,SUDESTE,54142
TAM,4,PA,NORDESTE,749
TAM,4,DF,NORTE,10040
TAM,4,DF,NORTE,1948
TAM,4,DF,NORDESTE,8460
TAM,4,DF,SUDESTE,855
TAM,4,DF,SUDESTE,16245
TAM,4,DF,NORTE,5875
TAM,4,DF,NORTE,9020
TAM,4,DF,NORTE,1909
TAM,4,DF,NORTE,6792
TAM,4,DF,NORDESTE,1654
TAM,4,DF,SUDESTE,12064
TAM,4,DF,NORTE,5019
TAM,4,DF,SUDESTE,12222
TAM,4,DF,NORDESTE,4340
TAM,4,RR,CENTRO-OESTE,10040
TAM,4,MG,CENTRO-OESTE,1182
TAM,4,MG,SUL,847
TAM,4,MG,SUDESTE,11431
TAM,4,MG,SUDESTE,1048
TAM,4,MG,SUDESTE,4716
TAM,4,MG,SUDESTE,479
TAM,4,MS,SUDESTE,4535
TAM,4,SC,SUDESTE,1436
TAM,4,PR,SUDESTE,9693
TAM,4,PR,SUDESTE,2317
TAM,4,MT,SUDESTE,3990
TAM,4,AM,CENTRO-OESTE,3896
TAM,4,AM,SUDESTE,62031
TAM,4,PR,SUDESTE,3380
TAM,4,PR,SUDESTE,1642
TAM,4,SC,SUDESTE,7725
TAM,4,SC,SUDESTE,488
TAM,4,CE,CENTRO-OESTE,8460
TAM,4,CE,SUDESTE,11735
TAM,4,CE,SUDESTE,61022
TAM,4,RJ,SUDESTE,502
TAM,4,RJ,SUDESTE,
TAM,4,GO,CENTRO-OESTE,163
TAM,4,GO,SUDESTE,4045
TAM,4,SP,,9798
TAM,4,SP,,329683
TAM,4,SP,,139338
TAM,4,SP,,293110
TAM,4,SP,,8378
TAM,4,SP,,7433
TAM,4,SP,,8133
TAM,4,SP,NORDESTE,1705
TAM,4,SP,NORDESTE,10230
TAM,4,SP,NORTE,4922
TAM,4,SP,NORTE,49220
TAM,4,SP,CENTRO-OESTE,855
TAM,4,SP,CENTRO-OESTE,17100
TAM,4,SP,SUDESTE,12922
TAM,4,SP,CENTRO-OESTE,4535
TAM,4,SP,SUL,11488
TAM,4,SP,CENTRO-OESTE,3990
TAM,4,SP,NORTE,62031
TAM,4,SP,SUL,5070
TAM,4,SP,SUL,8240
TAM,4,SP,NORDESTE,9388
TAM,4,SP,NORDESTE,53981
TAM,4,SP,CENTRO-OESTE,4045
TAM,4,SP,SUDESTE,0
TAM,4,SP,NORDESTE,3708
TAM,4,SP,NORDESTE,7976
TAM,4,SP,NORDESTE,2190
TAM,4,SP,NORDESTE,19710
TAM,4,SP,NORDESTE,1920
TAM,4,SP,NORDESTE,38400
TAM,4,SP,SUL,1732
TAM,4,SP,SUL,30310
TAM,4,SP,NORTE,4425
TAM,4,SP,NORDESTE,5480
TAM,4,SP,NORTE,2474
TAM,4,SP,NORTE,2729
TAM,4,SP,NORDESTE,
TAM,4,SP,NORDESTE,44121
TAM,4,SP,SUDESTE,343
TAM,4,SP,SUDESTE,13377
TAM,4,SP,NORDESTE,43624
TAM,4,SP,NORDESTE,34965
TAM,4,SP,SUDESTE,28
TAM,4,SP,NORDESTE,4356
TAM,4,SP,NORDESTE,36300
TAM,4,SP,NORDESTE,2080
TAM,4,SP,NORDESTE,10400
TAM,4,SP,SUDESTE,1076
TAM,4,SP,SUDESTE,10935
TAM,4,SP,SUDESTE,1589
TAM,4,SP,,1137
TAM,4,SP,,8672
TAM,4,BA,SUDESTE,3708
TAM,4,MA,SUDESTE,9970
TAM,4,PB,SUDESTE,2190
TAM,4,PB,SUDESTE,15330
TAM,4,PB,NORDESTE,160
TAM,4,PB,NORDESTE,1147
TAM,4,PB,SUDESTE,2218
TAM,4,PA,CENTRO-OESTE,5875
TAM,4,AL,SUDESTE,38400
TAM,4,AL,NORDESTE,181
TAM,4,AP,CENTRO-OESTE,9020
TAM,4,SC,SUDESTE,1242
TAM,4,RS,SUDESTE,866
TAM,4,RS,SUDESTE,32042
TAM,4,RS,SUDESTE,2514
TAM,4,TO,SUDESTE,2950
TAM,4,TO,SUDESTE,1494
TAM,4,BA,SUDESTE,5480
TAM,4,RO,CENTRO-OESTE,1909
TAM,4,RO,SUDESTE,4948
TAM,4,AC,CENTRO-OESTE,6792
TAM,4,AC,SUDESTE,5458
TAM,4,PE,CENTRO-OESTE,1654
TAM,4,PE,SUDESTE,6303
TAM,4,PE,SUDESTE,44121
TAM,4,RJ,CENTRO-OESTE,12064
TAM,4,RJ,SUDESTE,686
TAM,4,RJ,SUDESTE,13034
TAM,4,RJ,SUDESTE,5124
TAM,4,RJ,SUDESTE,1002
